0,1,2,3,4,5,6,7
-1.3978277,-0.933222,0.77321917,-1.4544314,0.6221942,-0.9258671,0.38853404,0.016484447
1.9289751,0.2790488,-0.6733669,1.0260438,-0.9640973,0.878115,0.0938723,-0.56352776
0.23047456,-0.41797343,-0.35110468,-1.5784057,-0.222619,-0.38606092,-2.1864233,-0.6463672
0.50464195,-1.2530556,0.46815792,-0.38420036,0.20573221,-1.2809901,1.1923975,-0.5102365
0.15250154,0.67902774,-0.16938365,-0.7731862,-1.1938231,-0.46803638,-1.3043969,-1.2382483
-0.19138458,-0.45105124,0.08832711,-0.26987478,-0.80263674,-0.3384658,0.93800396,-0.032657813
-0.109504014,0.059214655,0.04699391,-1.2178853,1.4578093,-0.5136551,0.3912282,0.20154369
-0.620298,-0.038433492,-0.5836806,-0.021225154,0.6987671,2.504427,0.4717717,-0.060905978
0.9725865,-0.1450658,0.42119318,-0.88448113,2.942266,-0.86708164,1.7488834,-0.40737227
-0.123057246,-2.7877145,-0.6911498,0.21356045,-0.87188816,0.6901637,1.3322519,2.1438007
-0.86861223,1.6900582,-1.4982268,-0.39255863,0.31292826,0.34207124,1.525867,-0.85634553
-1.4887556,-0.0155924335,-1.2260231,3.12823,0.75206864,0.7831846,0.22527291,-0.20667854
-0.31285283,-0.10326861,1.0484576,-0.7647043,0.3613819,-0.035634443,0.6484976,0.6399353
0.3113398,-0.5864341,0.5989717,-0.4766014,0.63184464,0.43180043,0.27604893,-0.4228074
-0.5826043,-0.14896026,-0.71742916,-1.7653497,1.0327126,-1.9470834,0.26834697,-0.8685155
-0.7038859,-0.681405,-0.39903226,0.6787857,0.3079856,-0.1917406,0.2507383,-0.38397792
0.2355901,-1.3991082,-1.7615094,-0.8066602,-0.3787431,-0.6955422,-0.44565886,0.18472797
-1.3421342,-0.7273384,-0.90745544,0.55530894,-0.15476695,1.3941919,-1.5743073,-0.101447396
0.79337406,0.38309383,0.17465203,1.0802164,-1.0510929,0.60636914,0.6452779,0.9552261
-0.7600268,0.9725425,-0.11395258,-0.16052353,-0.20574725,0.46885508,-0.27588293,0.46789554
0.13580722,-0.81491035,1.2024231,0.68343127,0.9436398,-0.06299197,0.21512938,2.1965551
0.96566546,2.7108743,-0.10151926,0.7188972,0.80964977,0.7176556,-0.31351456,0.19826168
-0.17847037,0.4247846,-0.1297253,1.7450173,0.38340384,1.3233407,0.77196956,-0.6362551
-0.19159476,-0.16788626,-0.29587874,-0.9985166,-0.90587795,0.054095365,-0.8641889,-0.41721588
0.45135564,0.92347527,0.15509266,-1.6812235,-0.17912957,-0.5246706,0.58389795,-1.0775115
0.25991675,-0.82837784,-0.24469236,-0.10607134,-0.32204866,0.24895227,0.24356303,0.6057216
-2.0659666,-0.3222631,-0.042663395,-0.07434714,-0.6873904,0.6876142,-0.5058248,-0.3437869
1.2048523,0.38762432,0.77816945,-0.048556566,-0.6031568,0.7707733,-0.04887098,-0.45710817
-1.0838039,0.73307,0.559674,0.5876656,0.05263248,-0.42686427,0.9848349,-0.005736106
-0.36511582,-0.25538895,-0.63042974,-0.12469574,0.6354306,1.4435893,0.043123573,1.2611505
0.69069344,1.451584,-0.5228298,-1.4416245,0.559059,1.292799,-0.5514307,0.6812296
-0.6098274,0.36926392,-0.89626414,0.027486786,0.9680655,0.6978901,-0.39244995,-1.1689137
-0.31388476,-0.6921233,-0.4834022,-1.1814859,-0.027229879,-1.0540601,-0.39279118,0.33551842
-0.22865775,-0.48382968,1.1607211,0.5608196,0.059505254,0.28527656,1.3872302,0.39713228
-1.0473914,1.5966817,-0.9750857,1.3577355,0.5846808,-0.9991921,0.22710113,-1.2157413
3.2044184,0.89420414,-0.91049266,0.25784683,-0.9778437,-1.6296742,0.09393662,0.6981549
-0.30508938,0.40059078,0.22616325,0.82229733,-0.1345207,0.19775319,-1.3921123,0.40724373
0.78869116,-1.6561797,0.034700483,-0.035714008,-0.25375542,0.025971115,-1.4505076,-0.84021455
-0.42726257,0.26954722,0.3333216,-0.912357,-0.81836814,0.3575136,1.2055464,0.5220915
-0.43177888,-0.24458817,-0.32913202,-1.0456805,0.7639043,0.54633325,-0.20243776,1.0774494
0.87333333,-1.1384319,0.4099525,0.7843221,-1.1050167,0.40456322,0.91449034,-0.15418994
-0.6811414,-0.23840474,-0.5053508,1.723757,-0.84889317,-0.77789134,1.3969548,-0.7027356
0.7423389,1.103683,-0.94667375,-1.3163168,-2.0076346,0.040439337,0.48225868,1.1895692
-0.4686409,0.07793958,0.6542798,-1.1208578,-0.02684936,0.21086141,1.8913112,-1.1130897
-1.2364941,1.193154,1.70773,0.61050534,1.6908362,-0.65414995,-0.08976084,0.24067879
1.5536178,0.70267177,-1.1516588,-0.103790596,1.7311717,0.13391384,0.94750637,-1.9346827
1.4679747,-0.42163917,-0.63244677,-1.3488511,-2.159603,-2.057142,-0.82601255,2.3221602
2.0032003,-0.52492714,-0.52096707,2.4535363,-1.1400714,-0.9024881,0.61662346,-0.34692287
-0.94755715,-0.5691682,-0.4698077,-0.0010207556,-1.2509023,-0.011165619,2.4594386,-0.33142403
1.3810728,0.63191843,0.4029109,-3.4111743,1.2510725,1.6720562,-0.09566775,0.41145113
-1.6363275,-0.6257436,-0.42911857,1.0458982,-0.9326173,1.0371288,-0.8248353,-0.99851805
0.08336724,2.4094794,-1.4594893,0.9974828,-1.3531296,2.1352937,1.6678133,-0.1313873
-0.16350308,0.8404213,-0.79644614,-2.4558432,-0.92917323,-1.0060877,0.7574534,-0.65439147
-0.07845439,-0.5804771,0.6285206,0.27186495,0.1594777,-0.24668609,-0.54634714,0.7197789
-0.31341794,1.3243626,-0.87598103,-0.6958696,-0.7015607,0.38527298,-0.11463165,0.8382776
-1.7929516,-1.1721082,-1.5641595,-0.94015795,-0.7162471,-0.8699546,0.52437377,0.49349827
1.5952847,-0.66427374,-0.5257865,1.6235249,0.5409126,1.6665047,1.3037592,-0.15142187
-0.0002360642,-0.26834002,0.38254502,0.9065158,0.9522163,0.8959721,0.18896866,-0.17465517
1.9840803,-0.041435428,-1.3827138,0.014277741,-0.46404427,-0.050770655,0.7812022,-1.0870968
-0.3067935,-0.1653966,-1.3584639,0.4828112,0.10707945,2.105692,0.49759668,-0.78780985
0.78521836,-0.87754524,-1.1817647,0.5044081,1.0639939,-0.11515942,0.8100572,1.5573453
1.0114907,-0.972193,1.0007199,1.1438918,0.16989273,0.49725717,-1.4861746,-0.8711072
-0.35608774,0.236134,-0.22875711,-1.2022934,-1.12571,0.5741356,-1.1584638,0.72161806
-0.044372365,0.36808193,-1.009769,0.7287757,-0.59817326,-0.70348316,0.3274507,0.0543959
-0.40105683,-0.07153476,-1.1047194,-1.8804274,-0.939126,0.077722415,-0.06447744,0.5212579
-0.74556714,-0.5940441,0.7905581,-0.4475781,0.37170532,0.84175617,0.52299434,-0.75392175
-0.8279946,-0.27338764,0.68062913,-1.8688325,0.12218871,0.21081746,0.60915613,-0.1226027
0.5455285,-1.8065013,-0.65957654,0.122276954,-0.8154408,0.022340052,1.3313228,-0.1598822
0.300713,-0.63011473,0.2576959,0.21590742,0.86062324,0.8181052,-0.13067818,-0.18154621
-0.46997744,0.31031892,0.6493255,0.89820516,-0.27608487,0.64297557,0.12422505,0.20191897
-0.44401228,0.35282636,0.99372673,0.7165396,0.4482677,1.600755,-0.22574756,-0.6542235
0.57828104,-0.86661303,0.59365696,-1.4514565,-0.53673255,0.17233779,0.8752181,-0.49646476
0.4978603,-0.20005271,-0.9650465,0.37632385,-0.15043755,-0.08889675,0.043436717,-0.6129981
-0.29962274,0.084505886,0.6347266,-1.5600603,-1.03069,0.5138909,-0.17289965,-0.6050247
-1.4736763,0.29936022,1.6919038,1.4968582,-0.39097643,-1.3899326,-0.60038674,1.4300395
-0.28955007,0.8586065,-0.20641962,1.8702574,0.4176438,-0.45278662,-0.07594925,0.5908719
-0.59618384,1.0400349,0.5938391,-0.17890382,0.9911649,1.5644336,0.45375782,0.2663957
-0.062219154,1.0827134,2.7359033,-0.10310826,0.4389273,-0.89042294,-0.541432,0.65985245
-0.0034442544,-1.0631968,-0.33584908,-1.5295498,0.04502237,-0.12297277,-0.6418928,-1.6026689
0.8716401,-1.0881354,0.6812397,0.5672494,-0.77444375,-0.36195755,-0.09862737,-0.8094212
0.97817576,0.88324445,0.40713057,-1.2817695,0.970388,-0.5103568,0.6577429,0.7500192
-0.91743004,1.1100231,-1.4976778,-0.29708865,0.45412767,0.73023105,1.5009706,-0.20171943
-2.8380146,-0.8569761,1.721507,0.17320439,-0.3816565,0.7926897,-0.045520797,0.307965
-0.32460326,-0.8074974,0.3272565,-1.9241093,-0.39267105,1.0015913,-0.037353933,-1.2125442
0.2426301,-0.65286744,-1.1204709,-1.2132163,0.58769166,-0.44837743,-1.0924549,-0.25988203
-1.1197432,-0.7065243,-0.17516854,-0.6908102,-1.1768787,0.0105985105,-0.51809573,-1.4754682
2.2751517,-0.4939037,-0.13314152,0.5262758,-1.1575477,-0.35436592,-0.22325414,-1.6638076
0.048390247,-0.48426625,-0.32041728,-0.04319358,-0.14623427,0.15107803,-0.65399516,-0.62884605
-0.8143865,-0.29876634,1.1265621,0.08935129,0.21457559,0.32269442,-0.41632265,-0.9717391
1.0127834,0.23654439,1.5850694,0.8597576,0.5165626,-0.9988928,-1.0847932,0.04810386
0.1343457,-0.028269798,0.51465946,-0.03062488,-0.19610685,-1.1133351,0.7210872,0.8675165
-1.199478,0.7841855,0.45621347,-0.3015353,-1.831871,-0.618073,-0.13725865,0.30616394
1.1330395,-3.006804,-0.04036385,1.7688831,0.2499423,-0.7972332,-0.054258525,-0.15352625
0.53994185,0.1215675,-1.3100847,-0.43984354,-1.0113732,0.88878584,-0.3512917,0.37280613
-0.6982265,-0.93957436,1.2310207,-0.06395647,0.511783,1.7908905,0.39156866,-1.0545846
-1.795578,1.4831961,-0.8674821,-0.2041615,0.47487217,0.008593544,0.9537541,-0.02367956
-0.11703245,-0.23570174,-0.7422406,1.3373747,0.93110704,0.42783746,0.15591858,-1.4688262
-0.89895856,0.320119,0.031106314,0.7472056,0.14454015,-0.27945125,1.5570625,-1.3297193
0.3886182,-0.20043235,0.26889792,-1.3440694,1.0622056,0.804333,1.3005084,1.1215144
0.9360055,-1.1707165,0.04764217,0.34016386,1.0803328,-0.5378711,1.4226687,-1.6306187
-0.18351787,1.3609738,0.34093744,1.3555695,1.1256094,1.4113281,1.0301961,0.8996608
-1.4022528,0.7295669,0.34862244,-0.43010652,-2.2007926,0.2208836,-1.4342061,-0.71732974
0.082873255,-0.1332785,0.38940218,-1.03953,1.5875417,2.1311448,1.3472326,-0.8479969
-0.69551265,0.6224544,0.4107688,2.1982582,0.5057214,-0.28377673,1.8407654,1.0964589
0.7693744,-1.8191739,-2.0182939,-0.05628515,0.3251542,-0.661547,1.3001981,1.3335519
0.147527,-1.7493864,0.7931214,-0.26843172,-0.66007113,1.2062887,-0.5840576,-0.037054807
0.9288279,0.27393192,1.3230234,-0.1951332,0.7192496,-1.2051921,0.53632295,0.618034
1.0431602,1.251783,-0.4560379,-0.20387594,0.57751775,0.5327679,0.107347965,0.55796826
0.5363719,-0.5521704,-1.4756639,0.03193759,-2.14813,-0.7413775,-0.025059044,2.2146575
1.1422035,0.39972556,0.7125573,1.6570028,0.2785482,-0.854053,-0.53149056,-1.258269
-0.98528796,0.34473005,-0.053849578,0.6197504,-0.6975867,-0.23961323,0.9247852,-0.03215533
-0.12177171,-0.54506123,0.7445639,1.0911231,0.421647,-0.51889265,-1.5265386,-1.0155472
1.605604,0.45891547,0.86533463,-1.457091,0.21336548,0.7892361,-0.7679851,0.11930283
0.97006273,0.6055527,-0.5293106,1.1697412,0.47745925,0.081418194,-0.32826895,-0.9556552
-0.123325475,0.5046313,0.23895484,0.40613353,1.2467552,0.75437623,1.0102065,0.9159669
0.62622386,-0.41762373,-0.4466033,-0.15760382,-1.1927389,-0.042326685,0.6517413,0.3516782
0.3671665,-2.6356292,0.42497793,0.91664726,-0.1881275,-0.17722537,0.6364297,0.17149562
0.4381436,-0.33404773,0.5077255,1.5283489,-1.0864187,0.4293469,-0.3715326,0.49691886
-0.46105942,0.7468951,-0.8723406,-0.9444265,0.8482512,-1.8343315,-0.19829637,0.812338
0.835402,0.26878133,-0.68775815,1.1178876,0.5707083,-0.29123452,-0.87679607,-0.7850855
1.3347919,0.4804938,-0.7580535,0.07050361,-0.46534654,-0.050989807,1.0071962,0.57714367
0.68510985,0.9693678,0.13880995,-0.53525054,-0.81892854,0.67435604,0.9101311,-0.4550946
-0.22678237,0.21098512,-2.0183818,-1.5517094,0.69595975,-0.24545217,-0.004114628,0.49476916
-1.3333995,-0.15013868,1.1555743,0.26521736,1.0310527,-0.6009063,-0.06001517,-0.078768104
0.56150806,0.62372065,-1.0668075,-0.24685575,-0.43641877,-0.16108614,1.124959,-0.61878407
0.17713553,0.49737513,-1.1559922,0.99636775,0.98908055,0.97612894,-0.29891276,0.052769504
0.28351066,-2.6829267,-0.48294574,0.37542892,0.23026308,-0.46343845,1.3105482,1.0610118
0.45105207,-0.020232141,-0.42364198,-0.808052,0.48902613,-0.18200867,0.14505702,1.4426568
-2.2483037,1.4399147,0.8754463,0.92192173,0.7620592,-0.08282485,-0.6859108,-0.33092675
0.72783947,0.029193498,-0.38968396,0.79114103,-0.43378234,-0.78204095,-2.0007837,0.22345525
1.3885219,-0.4322194,0.59152174,-0.08168423,-0.0054146945,0.7371048,-0.60155153,0.24606559
-1.8457408,0.6655224,-0.10987608,-0.49105394,2.376484,-0.716476,0.8349659,0.043967027
-1.9075861,-0.61642057,-0.08938372,-1.4103801,1.459333,1.055851,-0.19638568,0.24579777
-0.35285777,-1.2357216,0.7693458,0.5698983,-0.015593536,-0.27874717,0.8277202,-0.7047086
-0.79074365,-0.29321873,0.15661886,-0.21213247,-1.0675418,0.46564355,0.89292717,0.66773635
-0.14743352,-1.9286263,-0.39337268,-0.88349915,-0.9960606,1.2949116,-0.39392123,-1.2124467
-0.60344166,0.9935291,-0.3330233,1.7150029,-0.13145193,0.194472,-1.7628849,1.0403577
1.3791473,0.7490547,-0.15583599,0.9394197,-0.11857435,0.35837227,-0.6454032,-2.3915706
0.43883786,0.64759785,-1.0252181,0.58841294,1.0364771,0.8368838,-0.59813523,-0.36297637
-0.3298324,-0.92789423,-0.1202257,1.0077538,-0.053136557,0.21648669,-0.36659792,1.5282476
-1.2536583,-0.43650705,-1.2955557,-0.5627012,-0.17285821,1.2008643,0.0950104,-0.039912544
-1.0899734,-1.4650493,-0.2934159,-2.2093563,-0.50641346,0.21487999,0.70736325,0.8522294
0.56231904,0.14537518,0.88523394,1.0208558,-0.84067607,-0.6521935,-0.052191168,-0.29577738
0.8990337,-1.2207276,-0.4870586,-0.46942252,-0.59626555,-1.6854582,0.73560315,0.9600587
1.1802928,0.5376012,0.3185668,-0.6029646,0.2730434,-0.80785197,-1.3424561,1.1235846
-0.39603359,0.9266717,0.78368104,0.59086585,0.37334898,-2.7791448,-1.4344864,1.5907875
-1.106743,-0.68387634,1.1878611,-0.67573714,-1.1118965,-0.7293724,-0.49911013,-0.4413231
-0.062247097,0.6514751,0.813563,0.74464977,-1.5734146,-1.6818683,-0.14223482,0.07841435
1.3770121,-1.0370766,-1.7752389,0.48894054,-0.16339159,-0.30789542,-0.84574026,-0.07865087
-1.102596,0.07083517,0.28617063,-0.37081856,0.43657845,0.4247403,1.2148023,-0.53986824
-1.104604,0.115569696,-0.25141594,-0.016779542,-0.770918,-0.004705161,0.5464347,0.5752985
0.8726596,0.14282252,-0.31210443,-2.2901714,0.33886433,-0.8065658,0.024434313,-0.55905116
-2.5830479,-0.6330381,0.25554594,-0.6758947,-0.237014,1.1557534,0.6869306,0.1299124
0.6154446,-0.6897088,0.57428175,-2.437639,-1.0012553,-0.15294744,-1.0397666,0.5590789
0.9568113,-0.24606133,-0.43353543,-0.10400878,-1.5899146,-1.848834,-1.413449,1.0911379
-1.2194854,-0.03205943,0.58790827,-0.025374025,-0.17330089,-0.8902018,-0.30833444,0.63178873
0.420103,1.8694675,-0.36416858,1.0811747,0.7732411,0.20561129,0.8293133,0.60953957
0.60475844,0.060240183,-0.07498954,0.48890048,0.22494213,0.60561925,0.44663173,0.84995574
0.66169375,-0.1719663,0.27567047,1.5255631,1.0906756,-0.037956335,1.5174239,-0.25594622
-0.3332338,-0.2172592,1.8549029,-0.24220261,-1.0504463,0.28299773,1.8071148,-0.8494798
1.4635267,-0.8757398,0.44219017,-1.8319328,-0.20959294,-1.4475415,0.93488157,1.3725001
-0.46453467,0.3315036,-0.004462555,-0.7994557,0.2502259,0.4880712,-1.8885989,0.24554838
-1.265599,1.2916342,0.8854253,0.7011545,0.082391486,0.56410575,-0.03303072,-1.1458797
-1.9685142,0.5353595,-1.1204225,0.27531716,0.97066313,-0.9449186,1.3236432,-0.017042257
-0.8330143,-0.041169047,0.807183,-0.9582507,-0.622867,0.014180481,0.3228706,0.5370071
0.82013315,-0.062285975,0.28019768,-0.017327994,-0.24421225,1.1102929,1.2906393,-0.31836125
0.025742829,-0.059695184,0.046703793,0.5649815,0.27524137,-1.46749,0.85474557,-0.11089917
0.087232575,1.6024908,-0.5144961,-1.2204376,-0.67468905,-0.029268831,0.17745611,-1.1855391
-0.24924001,-0.11499855,-0.8582937,0.040375203,-0.8747143,-1.6258546,-2.0137234,1.8861341
1.1747043,0.12861957,1.6159775,0.35426748,0.055550843,-0.027420428,0.54060477,-0.76749617
0.82858366,0.5704372,-1.7728086,-2.1479597,-1.3187208,-0.0833386,-0.17222005,-0.27450663
0.54142004,0.26740882,-0.051474333,1.311264,-1.2383733,-0.21880147,0.8987544,-0.20413402
-2.2219203,-0.27301985,-0.116991386,-0.007914792,1.4264474,1.2641976,0.29452154,1.1481338
-0.26952732,-1.8386643,0.35445482,0.2505203,-0.6981825,-0.29356837,-0.52125835,1.250403
1.48703,-1.9363377,0.9364353,-0.044169128,-0.9921961,-0.39893115,0.36214733,0.63499093
0.7508007,-0.50051117,0.25544247,-0.21942778,-0.35093158,-0.15162897,-0.31640553,-1.4608312
-0.78410757,-1.2875009,1.0197517,-0.63092625,-1.5272119,-0.20045452,1.3061261,1.0256493
0.3763238,-0.47409862,0.22232676,-1.5368383,1.9876075,0.3091569,1.5835552,-2.3993933
-0.12399158,1.1013504,0.30324876,1.2823364,1.859621,-0.7632164,-0.07221997,0.8362557
-1.1011478,-0.85667175,-0.08380002,-0.057854876,-0.9458294,0.2065984,0.031593543,0.07311897
0.24687546,-0.15044251,-0.14964342,1.8869998,-0.07072506,0.18779787,0.7660224,-0.4663986
-0.07989305,-0.9715308,-0.066418655,-1.6344937,-1.3233032,0.03971432,-0.21128348,-0.27983084
-0.30592257,0.4061059,0.11419746,-0.9441872,-0.54012394,-0.37971634,-0.27898574,1.6410475
0.17897683,-0.5403688,-1.5423867,-0.003602557,-1.6936913,0.06060937,-0.05704294,1.9437368
-0.3537433,-0.27623016,-0.026085332,1.379488,0.14116079,1.6012394,0.5959871,0.06975421
-1.0765712,-0.23839323,-0.23362553,-0.17520516,-1.5937593,-0.07627067,0.5502024,0.15671247
-0.12956913,0.04484918,-0.07139681,0.6726605,-1.2921027,-0.8752099,-0.742334,-0.5173733
1.3095738,-0.18262199,0.9591514,1.8259956,0.10585174,0.6676005,0.36504468,0.0045901313
0.552896,-0.10962006,0.5768647,0.77523893,0.4695254,-0.13186038,-0.41173777,-2.0528345
-0.83178586,0.293328,-0.53579223,-0.8867563,0.34112647,0.9180228,0.52919436,-1.0514421
-1.6770179,-1.4040656,0.3887692,-0.16831076,0.96039844,1.4556323,-0.42213255,0.58373773
-1.0890517,-1.3706976,0.34949654,0.71675867,-1.0132182,0.6287818,-1.2740918,0.6122235
-0.9616101,0.55190593,-0.24087116,-0.22078113,0.59370345,-0.47628492,1.535715,0.7824969
-0.6109396,0.51818854,-0.9451654,-1.4435948,0.11735344,0.4351247,1.2475457,0.20327047
-0.84884924,-0.31481323,-0.2802636,-1.0074425,0.4455524,-0.18995574,0.17695175,0.06041281
-1.3803527,-1.4335625,-0.6354039,0.35409874,-0.33837593,-0.5921561,0.35509336,1.6515296
1.5293725,-2.1583254,-0.005422622,-0.1815966,-0.9612452,-0.6682519,0.14243108,0.6588609
-0.20349737,0.81225795,0.97056603,0.50124145,2.158625,-0.41929293,-0.70777607,0.14524579
0.3641581,-1.8748978,-0.15725717,1.2050581,-0.6977979,-0.57818043,-1.7271577,-0.3048006
0.49566442,-0.7696196,0.04076782,0.7581524,1.341488,1.150863,0.7808269,-1.788988
-0.42841157,2.1378968,1.1773337,-0.14702205,0.07413459,-1.4921105,0.29967868,1.6398612
0.2217915,-0.86278605,-1.056692,0.5195191,0.25733143,-0.8175535,-0.25868237,1.869786
0.21072513,-0.48190022,-1.3250766,0.28926018,-1.2517796,-0.0065595694,0.5916435,0.8930543
-0.8237998,0.73279655,-1.337728,-0.7154765,-2.5667338,1.0337689,-0.8249495,-0.5070247
0.4931769,1.0667257,-0.93493396,1.1007494,0.8515651,-0.6054284,-1.3406506,-1.2124867
0.03224936,0.38221624,0.79655904,-0.37921423,-0.082073815,1.1460571,1.1254718,-0.061528713
0.0075143203,-0.6570922,0.32059592,0.1922341,0.6756163,-1.2812414,0.42083845,-1.6536187
-0.40289396,1.1542993,0.40906245,0.8191228,0.20793784,0.9246891,-1.1861569,-0.25670192
1.5701396,0.13744673,2.223574,-0.25162515,0.9573466,0.2949247,-1.3904316,-0.4949881
-0.4509358,2.2478702,-1.1388842,1.3326787,0.1386115,0.5666613,-0.32635793,-1.1397054
1.3767529,-0.67243946,-2.0024629,1.0694517,-0.14630175,0.26912636,-0.5339734,-0.6047887
-0.55994666,-0.11080693,-0.29315,-1.4908867,0.8041494,0.66265905,0.856719,0.4637827
-1.7452629,0.39724773,0.01589948,0.6155187,0.5503787,0.52298135,-0.55974925,-0.73037195
1.3429265,0.9836578,-0.17285985,-0.1203098,-0.18647078,0.7722789,0.5345814,0.3931114
0.25666386,-1.1114103,0.04671178,-0.9177081,0.03260815,0.10859084,0.29869738,1.0459033
0.8346961,0.04986068,0.70191824,-0.5312259,-1.432032,0.7053079,-1.1541085,-0.65110743
0.11534396,0.63006485,-1.3064808,0.9491726,1.1803489,0.81187105,1.0970612,-1.6406773
-0.9483006,-0.6104821,0.6006275,-0.113658875,-0.37128282,-1.1005057,0.30091178,-0.27198786
1.6396719,-0.625341,0.79469335,0.8706881,0.12408608,1.8754632,1.0012622,0.8865512
-0.5520957,0.07715809,-0.35866934,-1.1056144,-0.31889534,-0.67947537,1.6220485,0.639949
-0.640602,0.4778666,-0.33252114,0.4447813,-0.22778541,0.75464076,-0.30019444,-1.4757036
-0.16621405,1.2845671,-1.6702812,0.26650548,0.39177817,-0.29281756,-1.4357281,-0.19951212
1.3543986,-0.7151569,-0.5646939,0.19507208,0.5154104,-1.2919257,-0.2820235,-0.28510803
-0.17191494,-0.88716626,-0.16589221,1.3056741,-0.6275042,1.3505139,0.33755803,0.024300724
0.24544193,0.15896963,-1.1715,1.5986663,-1.5984771,-0.40206444,-0.045106113,1.2183278
0.48056483,-0.079044715,0.24106938,0.85681546,-0.63519204,0.36091635,-0.19842714,0.57740325
-1.0096977,1.9969559,1.0831174,0.69125915,0.07836291,-1.0204732,-0.44145462,1.0071433
-0.03178397,0.31637582,-0.7366328,0.87620974,-1.9568446,1.3357542,-0.48735392,-0.5588459
-0.22276273,1.0773149,1.1826531,0.9261347,0.365466,1.1842551,0.528507,-0.07756046
0.85623705,-1.7670548,-0.48174042,0.24554355,0.4491446,-1.3334866,-0.6190722,-0.108961634
1.5071565,-0.6090149,1.334049,0.6162813,-0.37221834,0.11677856,1.4267325,-0.8265906
0.045275614,-0.18806791,-0.33346242,1.2955111,0.17279139,0.059244547,-0.35681623,-1.5817757
0.808104,0.15039131,0.6159307,-0.17788582,0.44627362,-0.6052246,-0.26407233,0.052162748
0.5281886,-0.3433495,-0.40480545,-1.0045362,0.57288593,-1.1215628,-0.9745569,-1.0686255
0.54864,1.3892803,-1.2188277,1.820848,-0.96587914,0.14550126,0.07272908,0.9603668
0.049631312,-0.5926336,-2.1122344,-0.10090667,-1.1199481,2.0944257,0.8666632,1.1559368
-2.5422869,0.06815128,0.26910734,0.054196596,1.6177236,0.8304215,0.3180666,2.583354
0.4718833,-0.5881869,0.66378057,1.5545212,-0.39093003,0.44896528,-0.78277975,1.2310034
2.4897523,-0.4030394,0.03972957,-1.343957,-0.24065548,-2.2058277,-0.9259198,0.5488785
0.070662215,1.4514134,-0.6126573,2.0893571,-0.16885741,-0.28887224,1.7590177,-0.19197342
1.1471825,-1.7681079,1.1165144,1.8292383,-0.16242224,-1.1439828,1.0186955,-0.6729249
0.13384393,-0.595082,1.0191822,-1.5817955,-0.28209025,1.2464926,0.23182696,-1.1170254
0.993127,-2.1010382,0.4965546,-1.1029645,2.1056278,0.34203207,0.24431741,0.643823
-0.91997385,-1.137284,-0.26259932,-0.07591851,1.7127664,1.4376212,1.7218173,-0.29346135
-0.41319224,-0.4678226,-1.2395132,0.7933596,1.0437212,0.75357985,0.47073582,-0.34975758
-0.68352044,1.5523043,0.11448339,-1.590256,0.14293846,1.0146278,0.4611225,0.16561465
-1.7260509,-1.2767636,-0.93339455,0.93455774,-1.0701275,-0.37740612,-0.20960474,-0.92172813
1.949295,-0.8117612,1.5282778,0.04626388,-0.6662132,-0.6964439,0.72116756,-0.09334828
0.8966037,-0.7411263,1.8435223,-0.05067952,0.13068944,0.4780574,0.12824091,-0.4883022
-0.33920193,1.3042998,-0.85727036,1.24305,-0.1991916,0.23437266,-0.92261505,-1.5364734
0.6064664,-0.27936217,-0.10653051,0.5159451,1.37651,-0.80449533,-0.5873623,0.4067694
0.20016728,-0.8027315,1.5136223,-1.1915898,1.2374756,-0.27364898,0.084833235,-0.25082952
0.054486666,1.9273704,0.92842627,-0.5966877,-1.0066391,-0.4596855,0.51819706,-0.41078857
0.91774005,0.9283219,0.20964885,0.28322875,-1.2831653,-1.1847205,-1.6084175,0.37960163
-0.24934967,-0.5532322,1.60043,1.4950123,1.3147445,0.6434112,-0.21629275,-0.4245014
0.43397093,-0.036116213,-0.49465495,0.099355966,0.12307364,-0.646039,0.37148678,-0.92612654
0.22533321,2.5535703,-0.42114687,1.4139835,0.12373371,0.9144687,0.09021157,-0.65545815
0.17953873,-0.6566913,0.0819342,-0.3794638,-0.84136766,0.22779045,-0.93424344,0.3914993
-1.0087948,-0.7030078,-2.0750237,-0.32929415,-0.8442107,0.3355921,0.66896033,1.3665856
-0.5233888,1.1490604,2.1823695,1.4070389,0.4844182,-1.3181661,0.46440318,0.44917688
0.9263692,0.40866873,-0.11985761,0.16350994,-1.0851605,0.82101965,-0.009079546,-0.8325174
-1.4125258,-0.7886956,0.8558146,0.5959626,-0.4826054,0.8751148,-1.6850903,0.60070646
-0.3068865,-1.4267704,0.44591898,1.3087065,0.09564197,-0.65167814,-0.033667237,-1.3310748
0.73163134,-0.33213636,-0.48496935,0.5585661,0.63894975,-0.5314069,0.45465252,-1.7839657
0.6791526,1.1082599,-1.1576754,0.15595856,-0.87641156,-0.1957658,-0.65349555,1.3035705
-0.9532626,-1.5669855,-0.28044868,0.61004657,0.7736317,-0.35475716,1.5019094,-0.44551885
0.37218684,-0.038083598,0.40064666,-0.1267378,1.8217847,-2.595171,-1.8059766,1.5867815
1.9970502,-0.22909251,0.6888964,-0.86992896,-0.21762547,1.3597336,1.3998432,-0.7925842
-0.6354912,0.2789317,-0.03822355,-1.3178145,0.5769883,-0.734822,-1.05832,0.47381955
0.6630415,0.4131709,0.18408322,-0.9939397,-1.2998846,0.21564506,0.1278643,0.46221808
