0,1,2,3
-0.93958277,0.37255237,3.5299928,1.4970781
1.113366,0.00039882958,0.3743474,-0.10249087
0.603849,1.2316098,-1.3566873,-1.0543768
0.78764117,-0.99382377,0.5335983,-0.10256335
0.19648015,0.6936449,0.10472753,-0.820329
1.0294683,0.16777651,1.4422809,0.6187806
-0.158528,0.8382891,-0.27453125,-0.8106781
1.212827,0.39102715,-0.58551455,0.7338616
0.7066603,-0.762444,-0.9252951,0.10562663
0.84639305,-0.12405969,-0.8205446,-0.51934004
1.7751067,1.0807369,1.5550795,0.06463127
0.9884689,0.050960727,0.6920459,0.30228168
1.0070796,0.35861397,-0.9778975,0.91748416
0.86995673,0.2657886,0.4280811,-0.4981553
1.0487919,0.5589083,0.45971718,1.5390106
0.97516847,0.6150948,-1.0202771,0.7066363
0.058334097,0.78049606,-0.27510697,-0.6229014
0.9271404,-0.19635622,-0.21659908,-1.0300386
-1.0508058,0.22352462,3.501257,0.6502724
0.8037354,0.4730378,-1.2972033,1.1927232
0.56537426,0.05417598,0.4092779,-0.73763144
0.63522804,-0.53582454,0.24303898,1.1085483
-1.1099005,-0.7861039,0.056644052,1.7972764
0.55097437,-0.05470427,0.51120347,-0.99096966
0.93924826,-0.22665818,0.08341052,0.9754802
0.7407323,0.16820727,-1.2969365,0.9364621
1.1967013,0.29127815,0.46776187,1.3225625
0.12843727,-0.28006098,-1.357139,1.6913881
0.29229552,-0.3096144,-1.0641239,-0.5019223
-0.5464393,-0.39618438,4.072183,0.7266771
1.5811682,1.9838259,-0.81878364,-0.13481548
1.5340303,0.023138374,0.7040703,0.24163175
1.4191276,-0.07891007,0.10174569,0.7162223
0.48835173,-0.33984885,-1.2368068,-0.8598981
1.2819066,0.6856656,-0.87448007,-0.662811
0.92187613,-0.8005931,0.52098805,-0.71519774
-0.63478446,-1.0243491,0.60037297,0.22014777
-1.0725846,0.36440772,1.5375985,-1.6568615
1.1934724,-1.0911298,-0.23117265,0.049247373
0.97555107,0.11234416,-1.3649148,0.9473673
0.17611225,0.57840824,-0.124965444,-0.5060935
0.5606984,0.5320301,0.26437217,-0.25228542
-0.5829884,-1.0558218,1.4740337,0.29115814
1.1890981,-0.14082481,0.5312446,0.09437107
-0.16519924,0.90186125,-0.32821003,0.12821832
1.3259449,1.0923121,1.1486423,-0.018749624
-0.008197598,0.7590118,-0.4162224,-0.15980701
0.99609166,-0.6106911,-0.071643956,0.24006423
0.23051167,0.437688,-0.29004884,-0.27944422
-0.055377964,0.7587931,-0.4495756,0.099684864
0.9256903,-0.4858958,-0.13681142,-0.3499611
1.23376,0.08000752,0.784487,1.6744694
1.0452869,-0.054552734,-0.93116367,0.8826138
0.82112026,-1.3688977,-0.7001678,-0.20469677
0.68524593,0.0642187,-0.828726,1.2024446
0.8239683,0.44471323,-1.4892055,0.9211269
-1.0839419,-2.3199635,-1.6617975,2.4187245
1.3666333,0.11730298,0.9222409,0.16711958
0.5736187,-0.8060056,-0.1921727,-1.4712203
-1.0827574,-0.2965032,0.7010354,2.1011045
0.7720238,1.0714922,-1.6166672,-0.4136225
0.3823465,0.29665995,0.44574514,-0.7645193
0.480509,0.57283574,0.20694418,-0.72937953
1.3950689,0.9648874,-0.6527821,-0.7051571
0.7767729,0.5548295,0.91513723,1.8614562
0.81672144,-0.11408534,0.06136597,0.7142455
0.60923284,0.09461284,-1.010248,1.0107697
0.91223025,-0.08527388,-0.650341,-0.28602016
-0.43418825,-0.70815986,-0.18381351,-1.5654225
1.2031357,-0.2546719,-0.26394394,-0.32289997
0.8683491,0.4575227,-1.0192058,1.0792768
1.017205,1.0046182,-0.10442491,-1.079135
1.150291,-1.4481317,-1.2091423,-0.2697238
0.6716385,0.06673035,0.15867604,1.6165226
1.3010762,2.4792418,-0.83845514,0.5961831
0.9885427,-1.2254019,-0.6835467,-0.4588698
-1.8014798,-2.0635145,0.06356494,-0.06718063
0.6361307,0.053721398,0.46294644,-0.43082246
0.4056102,0.3562212,0.20320667,-0.7548442
1.1185623,0.35066178,1.3979696,0.6226268
1.0765053,0.56894463,1.6149608,0.7138691
0.55210924,-1.849803,-0.85569566,-0.75799096
0.9588206,0.33689004,0.32073793,1.4546919
1.108273,-0.040229946,-1.1264774,1.0513626
1.3729372,0.1274862,0.2499161,0.7282123
0.20021701,-0.36729836,-1.60868,-0.3937535
0.80166537,0.46794248,0.20633696,-0.30059838
0.7225439,1.2660977,-1.6273499,-0.51475847
1.0946205,-0.5008544,-0.1598427,-0.019161776
-0.4784203,-1.0457217,1.2568203,-0.0986864
1.4440418,0.7438196,0.31846145,1.128329
0.3553206,-1.5789628,-1.0159614,-0.3726405
0.49839947,0.3511088,-1.3064266,1.3309273
0.5254641,0.66748136,-0.36060834,-0.111465186
1.0922514,-0.38503826,-0.09398766,0.07816362
-2.028129,0.82333595,2.596657,1.8353275
0.7658045,-1.4960297,-1.4012008,-0.23918119
0.58236986,-0.36113143,-0.7643952,-0.6010169
1.4879345,0.2859615,-1.0929592,0.95949876
1.1815816,-0.04320173,0.77401876,0.0931859
0.9089279,-0.6881683,0.41829604,0.08562228
0.7923281,-1.7096723,-0.8143328,0.08724336
1.0959178,0.6485896,-1.2302864,0.79991925
0.48898175,-0.3561542,-0.7717479,-1.1171834
0.95565844,0.49178067,0.59875154,1.3048474
0.5976982,1.2551595,-1.6452907,-0.78082514
1.1741083,0.94974726,1.5866197,0.12618898
-0.35026428,-1.1332098,1.1511321,1.0287704
1.3945304,0.99829084,0.2575445,1.5342705
0.05022478,0.80096924,-0.1502456,-0.7043673
1.5851549,0.11392233,0.43654287,-0.005572453
1.0411462,-0.4848029,0.18471533,0.19472645
-1.3348069,-2.3714187,0.1783889,0.13156994
-1.0391347,-2.4283674,-1.3402561,2.579515
1.0945771,0.8290815,-0.80091196,-0.61601675
0.44678548,-0.553433,0.23298699,1.123052
0.87125456,0.42188287,1.3008599,0.2631245
0.59706736,1.4335787,-1.6966981,-0.45995405
-0.38237414,2.1120098,-1.7837352,-0.9310984
0.2955272,-0.34169924,-1.3392767,-0.8776698
0.85424244,0.19872546,0.44886696,-0.26679683
-0.43739855,-0.38835624,0.43380126,-1.2855624
0.2250099,0.57428885,-0.024513334,-0.86714053
0.32358807,0.6368578,-0.26246953,-0.440291
0.93932,2.3613462,-1.4056461,0.014981942
-1.5685741,-1.8201793,0.2467407,0.21257688
0.6065926,0.4894712,-0.04279243,-0.37731647
0.80587375,0.3836413,-1.5941274,0.977401
1.0968285,0.14692399,-0.8121177,0.59963375
-0.2568891,-2.6220803,-0.33909854,-2.1711004
-0.36768645,0.7904887,-0.41995716,-0.02926604
1.3516474,0.50937366,-0.16864528,-0.7932161
0.76094085,-0.10761815,0.26131767,1.3774786
1.687185,0.5382796,0.43151164,1.1161518
-2.3670847,0.6143925,1.4519924,2.36143
2.153315,0.3035808,0.74652,0.114074185
1.0952703,-0.5156231,0.17504075,0.58018553
0.52943444,-1.3178359,3.0163846,-1.2387279
0.956949,-0.90569514,-0.9211561,0.1692631
0.7683108,-0.060928755,0.5271147,-0.34502512
0.82884836,0.32426336,-1.1263051,0.58441246
1.2893194,0.672543,-0.027647756,-0.74793196
0.18493995,0.049598232,-1.0472299,1.4287491
1.4617093,0.49372354,0.4723078,0.9082271
0.3177437,1.7585331,-1.7238854,-0.77423656
-0.27349254,-0.7735734,4.356238,-0.3010362
1.2206182,-0.06301904,0.7154278,1.4508026
0.14426835,0.1663493,0.54730284,1.9500645
0.78001237,1.2683526,-0.4390966,-1.6533996
0.49486813,0.35519236,-1.3268499,1.0633584
