Index,True Label,Mean Estimate,Mode Estimate,Standard Deviation,HPDI Lower,HPDI Upper,MAE Mean,MSE Mean,RMSE Mean,R² Mean,SMAPE Mean,NRMSE Mean,Cosine Sim. Mean,Explained Variance Mean,MAE Mode,MSE Mode,RMSE Mode,R² Mode,SMAPE Mode,NRMSE Mode,Cosine Sim. Mode,Explained Variance Mode
215,"0.0,0.0,0.0,0.0,0.13972,0.0,0.0","0.061700831009270984,0.20265727744270703,0.062075137140802636,0.1347281617426103,0.314753838780394,0.11450727651374326,0.0564606905211912","0.055800793643133964,0.26627693490342486,0.03275632510171661,0.07980127618912222,0.3141507314397539,0.09338588261845299,0.0359670484913551","0.035710823212002314,0.09888346242506628,0.05082593860643561,0.07564245149179083,0.09106452118971112,0.06340237205035297,0.057811130294115005","0.00014392930024029025,0.001123430222760235,0.0003703294026412365,0.010214879061116355,0.11232224665028127,0.0019828716106882033,0.00034852855671468154","0.12776418070023793,0.3530530375849156,0.1611186245188856,0.27265999343886654,0.48031135240806766,0.22632085649268444,0.1904161212477772",0.11530903045010277,0.016259790790320413,0.12751388469621813,-5.8020939969118315,182.43243214741355,0.9126387395950338,0.7372847948363065,-0.23979517442436915,0.10548842748385137,0.01741414098122326,0.13196264994771537,-6.28500294728705,182.40908821180554,0.9444793154001958,0.7204011421841953,-1.6298140068578575
2402,"0.0,0.0,0.0,0.0,0.0,0.48965000000000003,0.0","0.03474335984057102,0.03822270280903629,0.046343948186863,0.05961722397510548,0.10092199603691084,0.5052434161524424,0.11752883557399683","0.04622098835155859,0.02114035556943109,0.006647155826586938,0.002966459638254858,0.05715843077455644,0.5436344674191458,0.053993588034180466","0.023531880064766846,0.031027822430081932,0.034346656038271584,0.05023127954780289,0.06582250875216304,0.03348273966167518,0.07855166089089897","3.626744437558996e-05,3.9539975474486414e-06,0.00022250388691530266,0.000272120115304547,0.0006479194285956431,0.4414945924701034,0.0016147680779470773","0.07887850821192842,0.10118295891706197,0.11434267599494088,0.15902051510153828,0.22720991881471186,0.5497810033323511,0.26575482740772416",0.05899592608213226,0.00465878315626299,0.06825527932887675,0.8413113708040891,171.87638439883617,0.1393960570384494,0.9420557373230658,0.9598656836310433,0.034587349373387734,0.0016761422058726545,0.040940715746951156,0.9429068277990642,172.92130010442705,0.08361220411916911,0.9854061318183244,0.9836549756788437
957,"0.0,0.0,0.0,0.39732,0.0,0.0,0.0","0.199861902161654,0.12962733427692158,0.2611680055035897,0.4370095785805766,0.05488760753316821,0.09096167808095519,0.12576747967299265","0.03774342956628986,0.03834536378837274,0.01697663828054903,0.533148074964749,0.011347199030061199,0.011483398984562155,0.04178047875860838","0.15836955173505285,0.11210865348646092,0.21747945240332922,0.07342705847566795,0.048463969880417186,0.06577980129992939,0.09953115247932362","0.00021540212246138729,0.0001729322791014242,0.006668735473128889,0.3253495218343779,0.0001245599855982214,0.0001587171355442198,0.0008659873582048508","0.4294269910530112,0.36196363650829444,0.5453315321744873,0.5492534502873171,0.15159230267322568,0.21105050031094683,0.3018440700054482",0.1288519408299797,0.021948021536765314,0.14814864675981793,-0.1354273565156725,172.78773211106127,0.37286984486010755,0.7461388884350504,0.7234791744000262,0.041929226196170344,0.0033769487683987438,0.05811152010056821,0.8253017928395502,175.5993777638635,0.14625873376766388,0.9909948273449629,0.9162507390001922
3153,"0.0,0.0,0.0,0.15735,0.0,0.0,0.0","0.06038034533815262,0.16944452756856365,0.09029178254005234,0.2497844437717313,0.10988946735394509,0.11395695554151629,0.059879224571714414","0.04655379433026918,0.18977624238299592,0.0410735901701646,0.2279131361062993,0.03297837482735061,0.09523396341403834,0.020191256935468804","0.04168848658264716,0.05758103262253316,0.07121560938887711,0.07679474079821136,0.07901634797560861,0.0740275359112565,0.04983575088632436","0.000423214490708444,0.05661532694309163,0.0002029605814799793,0.07707574830243258,0.0008889715258962582,0.00021369656206948049,0.00024002464385139004","0.13908435996070284,0.2689985151140248,0.2478943545711116,0.37432723949366475,0.2655346822778933,0.2534513003686192,0.16523309552316215",0.09946810666938224,0.011100195814667492,0.10535746681971568,-2.6613561441336326,177.91533310684514,0.6695739867792545,0.6886852251527682,0.6021094468792909,0.07091005116665525,0.007916177396658732,0.08897290259769393,-1.6111201309628838,176.6615911859584,0.5654458379262405,0.7123033906066,0.047423621228367185
2277,"0.0,0.0,0.0,0.20290000000000002,0.0,0.0,0.0","0.07880830989238385,0.17402320382400321,0.055930017775603365,0.3804041818873059,0.0769946212456949,0.15825895779148105,0.05557972170610662","0.024095494565386975,0.20389844738991153,0.042149185709056416,0.3885992162945626,0.04136177388348787,0.08575100942459613,0.01525777615486641","0.05706379670025793,0.060096113286572536,0.04868111964716555,0.06993702723147988,0.06011895011535726,0.08919854074467451,0.051475269644875324","0.0012366132526839071,0.053243035061971436,7.289784635442848e-05,0.2641147342743877,0.0013450919409424354,0.00971861180869309,1.323686467858136e-05","0.18778845379016587,0.2783766729975666,0.1595870367380359,0.5322765973060485,0.19775069090437122,0.3162770627260554,0.17106224597025074",0.11101414487465411,0.01502770022000967,0.12258752065365247,-1.9810774441716905,180.12308830570717,0.6041770362427425,0.8140019024486538,0.46368897483049976,0.08545898620312399,0.012530393454862333,0.1119392400137786,-1.4856812917487545,180.39847662534885,0.5516965993779132,0.8598718780956138,-0.036922086084262284
600,"0.0,0.0,0.0,0.12656,0.0,0.0,0.0","0.0253656793756809,0.050177671997389026,0.08416123836615207,0.16953056378348594,0.13908787300629835,0.03847811197363376,0.025169328451407548","0.02177083950370164,0.034290456880402324,0.08586962449276453,0.14563824177762902,0.1085732998684461,0.002149012091931218,0.021325926939972057","0.015015153380945029,0.032128185908528624,0.042678736422160156,0.06897509719446673,0.08727777523025203,0.030656524425768706,0.015127475513786137","8.561659585621944e-05,0.0018409519398745967,0.009634092115753981,0.053457621144704814,0.014231649208594684,3.5488107244817115e-05,0.00011155983037900414","0.048213445383742594,0.11121518104222942,0.16117443995395353,0.305645689144996,0.31046762428263364,0.09807216882404787,0.04842678974077572",0.05791578099343537,0.004792899495089831,0.06923076985770006,-1.4437131141429305,175.57504059707776,0.5470193572827122,0.6895564578791964,0.2664822769162519,0.04186534307926383,0.0030907073518229335,0.055594130551911085,-0.5758315181374594,173.43112889792965,0.43927094304607367,0.7066032994348752,0.3178056144894841
1701,"0.0,0.0,0.27005999999999997,0.0,0.0,0.0,0.0","0.024481136913384105,0.10972622452463927,0.15086111858451626,0.1776971476629553,0.24378184040250192,0.027750831290290323,0.02828352431827429","0.009278305956953958,0.09936628408208685,0.1428570027527682,0.2008277703855944,0.26579885185269475,0.040351699050324805,0.03831820349305125","0.015007666643196296,0.04659700861500033,0.047367015096351536,0.05457125456980333,0.062479302397558736,0.015132471341332835,0.0153162444807673","0.0018099488270167505,0.04325172030731239,0.061306150779460944,0.057484586951303165,0.08597467453530204,0.002977486385109201,0.0011596065022401664","0.04970918766625624,0.21554713897278044,0.2378966720890621,0.27393703231862787,0.32794779384151235,0.04999379266507163,0.04951474370712931",0.104417083789647,0.017060496018064513,0.13061583371882796,-0.9103632578966163,179.51959413042442,0.4836548682471598,0.42171218792939996,-0.3560194755183197,0.11159201600970539,0.020031102174547823,0.1415312763121559,-1.2429993576335931,180.23027086378934,0.5240734515002441,0.37588060979078486,-0.608957809548083
2447,"0.0,0.0,0.0,0.0,0.0,0.0,0.54439","0.03480528915805938,0.04843939862829165,0.11851245306496519,0.20353328990176467,0.04527030558000079,0.1061609729807336,0.4917572778828551","0.03875988284728052,0.01749771559624075,0.003879500914324689,0.026418919681623028,0.04331676935913606,0.051413987186867384,0.5325175426763618","0.024995672550162808,0.0461398520431101,0.09596157732744187,0.1341117211608008,0.03915395922932047,0.06819790524045093,0.049563278226784746","0.0007006619662161886,0.0003054955372214148,2.3104363594081714e-06,0.0023218697951613207,0.00013907971604762025,0.0009884383922979239,0.39395606815050827","0.08661243167055438,0.14731865538073774,0.30334858807554876,0.413268469598059,0.13092321846456434,0.2348778841947437,0.5497071628241875",0.08705063306156575,0.010731220187363045,0.10359160288055709,0.704284793529325,172.87990184519188,0.19028931993709855,0.8773360615239587,0.8471883017763262,0.02759417612987296,0.0010260291775679568,0.03203169020779198,0.9717261947111345,171.74355953381456,0.05883960066825617,0.9878113743716415,0.9878671300101564
241,"0.36978999999999995,0.0,0.0,0.0,0.0,0.0,0.0","0.35086092304291694,0.06791839944341665,0.03504664787661166,0.03759366054474946,0.043890857194297986,0.028349442242300182,0.03900241179581183","0.3655956363727943,0.0028456705459693637,0.0369207455893078,0.0019148394962964163,0.04166379100531693,0.04259888664534746,0.0076048116487029745","0.03381395693767867,0.04998614091972566,0.025221608620733037,0.030491289230124622,0.03227703239782873,0.0155754332726725,0.03188883850458042","0.27844934836484764,0.0001554841673464131,0.0001446846740501826,7.623620223740875e-08,0.00032895515233874765,0.0019098131384498148,0.0001242262123181896","0.4048811416598995,0.1675746240924064,0.07724294243840855,0.0997352357010437,0.10778905228007213,0.04997621031093683,0.10415908087490723",0.03867578515061011,0.0016948651606476552,0.041168740090603395,0.8987792252994291,172.17904680147282,0.11133005243679764,0.9563078863673511,0.9648750836183364,0.019677586936878082,0.0007144097681186472,0.026728444925184988,0.9573340039894431,171.59153213224846,0.0722800641585359,0.9818639908488443,0.9777279239519632
221,"0.0,0.0,0.0,0.0,0.0,0.3387,0.0","0.027284099062247612,0.036424247263096024,0.06677970893411414,0.15520614744639089,0.08409394693986064,0.38093692350199093,0.06782882071924079","0.0313056091344782,0.024342702426852714,0.03894262403973235,0.11345725455350973,0.03437115937401665,0.42837749947291254,0.027627250714923196","0.01611709833029186,0.0361895492249393,0.0447061703392506,0.092284181129192,0.06112345658755308,0.07291640205183147,0.06519498458029954","0.001631259063340658,0.00043708697850873015,0.00037300662008329477,0.0028205914323050038,1.5787702202642794e-05,0.2377184263146127,0.00034441020264480964","0.04996061441604942,0.09300113874483795,0.15410853551389742,0.3063625403669289,0.2056015472164865,0.5053443161263107,0.18328293881779045",0.06855055626670585,0.0062965891599710815,0.07935105015039864,0.5517505207223881,173.10548544382442,0.23428122276468452,0.8799588434307708,0.8862815470753791,0.05138915710234648,0.0037069114847337677,0.06088441085149603,0.7361077401518535,174.76880011786977,0.1797591108694893,0.9545138760812243,0.9241075565079778
2342,"0.0,0.0,0.0,0.54838,0.0,0.0,0.0","0.08773412256471586,0.06608185525690502,0.13034473051699602,0.38948429657988715,0.03545830437241254,0.04487917540710541,0.03365246791871464","0.010927612666126595,0.04963371935040786,0.028937302209104347,0.41279741862538993,0.0023080559920593616,0.04160236001082662,0.04569334573267465","0.08329736916842145,0.04654202679008442,0.10116843289620261,0.0743785701014377,0.0310297509913264,0.02895797411047354,0.022740510047657037","0.0003936062153858155,0.002278472494559299,0.003188843831720004,0.2957114805311531,0.0002182815100021826,0.0008380005691065306,0.0002687173463707743","0.26026704155620334,0.1569839753439334,0.2960513808294647,0.508954762126743,0.10179218023806214,0.10003734585784733,0.07366822854487076",0.07957805135099462,0.008386514503789199,0.0915779149347112,0.7722475184924104,176.2692261556255,0.16699718249154089,0.9051515970863495,0.8039729405325783,0.044954996762258496,0.0036609839959511965,0.06050606577816142,0.9005786981634946,175.45882428741885,0.11033601841453267,0.9793982071295171,0.9016283846543086
1167,"0.0,0.0,0.0,0.0,0.0,0.0,0.31460999999999995","0.10744612006847479,0.35623738492091656,0.07629477596307704,0.0793111591411905,0.035191411306893,0.03399801635756047,0.3548556444940595","0.056133414711029096,0.36213040021724363,0.03929839032677141,0.02993048756465199,0.00698482505752983,0.025564180187565996,0.3656246877470922","0.06373895616206914,0.08144244104938893,0.0604949660469903,0.060714285104693906,0.029336042183944235,0.028505843659415855,0.09759975428701693","0.0010247144868527844,0.20695096699259988,0.0003316250552920688,0.0007686078129520719,0.0003803032000462617,8.277148363422707e-06,0.1896312203312475","0.2194494965145133,0.5101891375628519,0.19661772082849124,0.1952991796060904,0.09448356002516929,0.08719039941888637,0.5491141234955094",0.10410350175031027,0.022082129769057126,0.1486005712272235,-0.8219679871714161,173.14617346898999,0.47233263795563885,0.6719621396596813,0.07222335505560784,0.08157948368741204,0.020004914004633494,0.14143872880025998,-0.650579599148676,173.57130618367066,0.4495684460133499,0.7021988135090715,-0.10146664547039852
3413,"0.0,0.0,0.0,0.0,0.0,0.0,0.47587999999999997","0.10135080521776979,0.35353691889111366,0.07605910132715069,0.08285099784082979,0.03955572190694323,0.03926860540627969,0.3822007643652223","0.04001939766262212,0.39726973565403917,0.04126183763499522,0.016465505562981732,0.024709253709509497,0.031133835323601602,0.3801762913669907","0.06387720217150161,0.09648160229038487,0.06275741175076054,0.07673429933703067,0.033056187091345016,0.032244728749049024,0.11322625313067372","0.001508599075667117,0.1236208189096653,0.0006957545233661516,0.0006626794290066028,0.0002840963060141019,0.000196083025128601,0.16565441626905045","0.2186166179273563,0.5199152197539987,0.19813520845446408,0.2307745737903109,0.10712413699804224,0.10171944392784193,0.5489095214660656",0.11232876946069494,0.02282744159578241,0.15108752958395477,0.17679658362000206,174.54779947879476,0.3174908161384273,0.7012046995677905,0.44080921616075386,0.09236618202582267,0.024591072848760075,0.15681541011252711,0.11319649656714603,174.62274417492486,0.32952721297916937,0.6855730989601743,0.265662885676059
3456,"0.29211,0.0,0.0,0.0,0.0,0.0,0.0","0.26908594597833324,0.09115925369099101,0.05054412811687017,0.050088259947119095,0.03556097136367615,0.031212271932025165,0.06632640619344767","0.2653182706458453,0.04254556807328434,0.032737495022490834,0.047692763424212845,0.02992789069286872,0.04610105387602423,0.05952385976090757","0.03342692796867962,0.05169737703371335,0.03500174448882363,0.03598845841145006,0.023897827012434966,0.018902726602569662,0.035976086601377674","0.20494992017950087,0.004396750163720848,0.00023076046517229762,0.0009075446710902488,0.00020637129068267992,0.0005409293199611425,0.0025645022023555245","0.3310992907410128,0.17727702340651247,0.12063845365845768,0.1219648605025671,0.08199585484637906,0.0661422081691987,0.13388251300729778",0.049702192180828005,0.002934520004391563,0.05417121010639843,0.7191405412307619,172.60076470548108,0.18544798228885842,0.8851378285060336,0.8971273679180714,0.04076005145770618,0.0017769058683558387,0.04215336129368379,0.8299344288934987,172.8018027873979,0.14430646432400054,0.9258863543700775,0.9348273769951844
1843,"0.0,0.05897999999999998,0.0,0.0,0.0,0.0,0.0","0.030627374689190898,0.1489955514475295,0.06298310802296635,0.06256287546079604,0.07324338107688246,0.0412973669689487,0.028849686049292115","0.04446362596969385,0.1467755958036679,0.011669277219510766,0.031268461553771096,0.051336868530481826,0.03771122189289011,0.0459705174514906","0.017660445114467543,0.03323525376722185,0.04170441144319213,0.041605087861058904,0.04877005760423413,0.028284391080543703,0.016959450870952783","0.0003175786422991955,0.08984881270224339,0.0005526553281849481,0.0014463613743154159,0.00020693788326386987,0.00014430199337791711,0.00022969191698711858","0.06276040139008751,0.21462500204189766,0.13972126666283788,0.14207726562248651,0.16819755852547075,0.09635061733112574,0.05530959554118385",0.05565419195937229,0.0035463129485992576,0.05955092735297459,-7.3255388360619165,183.79479851920954,1.0096800161575892,0.7552329708169727,-0.053920828353960726,0.04431650977450089,0.0024242668853696986,0.04923684479502823,-4.691355612339968,183.61995599137123,0.834805778145613,0.8362653680866811,-0.08066063645809574
357,"0.0,0.0,0.48723000000000005,0.0,0.0,0.0,0.0","0.09295947138650439,0.04702593715735657,0.35204170189532136,0.12415023011293246,0.05392284794481077,0.0253314561185501,0.047534193370727534","0.03334065225314938,0.0020002896376736367,0.44232239976003895,0.0183067526300702,0.020303039459329954,0.0019563573503174926,0.04375094659416534","0.08126351858729147,0.03344119560110265,0.13326089986704254,0.085578328976425,0.03973622143373578,0.024990561419940382,0.0322932457402187","0.0005920719390523498,5.216556093486054e-05,0.07884482796305577,0.0043578890323883014,0.00020040158779138128,2.802364138153101e-06,0.00014507921118071853","0.2531204896669417,0.11294806361307938,0.5091833250559537,0.27301580206158277,0.13054496009116354,0.07176384139093256,0.11451788945761965",0.07515891917079436,0.007192987629498637,0.08481148288703975,0.75255077332304,176.03080309475072,0.1740686798576437,0.8912922375166171,0.798466757048237,0.02350937688066673,0.0008282308679607877,0.028779000468410774,0.9715076546292949,172.80888553770777,0.0590665609022654,0.9904753167082979,0.9754305632085852
844,"0.0,0.0,0.15389000000000003,0.0,0.0,0.0,0.0","0.057876053985420964,0.1671851018554708,0.1123817102655889,0.18731970465728223,0.07881614841179853,0.10207775811589988,0.054813959018282274","0.01663742071999611,0.1665414091335929,0.07143000993068832,0.2276045078871945,0.019359951683000635,0.02316598900273439,0.04547576949177659","0.04149782426279052,0.05632434035524152,0.07750505084914139,0.07241193826951531,0.06653777537301504,0.06396965193633346,0.036155664277812985","4.172166079396219e-05,0.05770455438626523,0.0016963345473333254,0.02351984427187159,0.00013463057392094723,0.001209732569586407,0.0009165901187699895","0.1437458951136814,0.26446988721644654,0.26648582562638007,0.31091656767027376,0.21450910991332356,0.21890889913647105,0.12338096786187833",0.09851385939693798,0.012535504261801644,0.11196206617333232,-3.322806931927947,175.8824848168393,0.7275460794940042,0.3577960627487061,-0.733373513235897,0.08303500542680096,0.012799403297676005,0.1131344478824907,-3.413811215264438,181.8848097226794,0.7351643893852147,0.2409296099880518,-2.1939987911333687
